state_abbr,state_fips,county_fips,county_name,tract_code,stcotr_fips,stpl_fips,city_name,metric_name,metric_number,group_name,group_number,num,denom,est,lci,uci,data_yr_type,date_export,geo_level,version,suggested_citation
IL,17,31,Cook County,100500,17031100500,1714000,Chicago,Diabetes,6,total population,1,-999,-999,8.6,8.1,9.1,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,100600,17031100600,1714000,Chicago,Diabetes,6,total population,1,-999,-999,8.8,8.2,9.4,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,100700,17031100700,1714000,Chicago,Diabetes,6,total population,1,-999,-999,9,8.4,9.6,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,110100,17031110100,1714000,Chicago,Diabetes,6,total population,1,-999,-999,8.9,8.3,9.5,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,110200,17031110200,1714000,Chicago,Diabetes,6,total population,1,-999,-999,8.5,7.9,9.1,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,110300,17031110300,1714000,Chicago,Diabetes,6,total population,1,-999,-999,9.7,9,10.4,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,110400,17031110400,1714000,Chicago,Diabetes,6,total population,1,-999,-999,8.3,7.8,8.8,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,110501,17031110501,1714000,Chicago,Diabetes,6,total population,1,-999,-999,8.3,7.8,8.8,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,110502,17031110502,1714000,Chicago,Diabetes,6,total population,1,-999,-999,8.2,7.7,8.7,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,120100,17031120100,1714000,Chicago,Diabetes,6,total population,1,-999,-999,7.7,7.1,8.3,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,120200,17031120200,1714000,Chicago,Diabetes,6,total population,1,-999,-999,8.4,7.7,9.1,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,120300,17031120300,1714000,Chicago,Diabetes,6,total population,1,-999,-999,8,7.5,8.5,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,120400,17031120400,1714000,Chicago,Diabetes,6,total population,1,-999,-999,9.3,8.7,9.9,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,130100,17031130100,1714000,Chicago,Diabetes,6,total population,1,-999,-999,14.1,13.4,14.8,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,130200,17031130200,1714000,Chicago,Diabetes,6,total population,1,-999,-999,8.3,7.9,8.7,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,130300,17031130300,1714000,Chicago,Diabetes,6,total population,1,-999,-999,10.3,9.8,10.8,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,140100,17031140100,1714000,Chicago,Diabetes,6,total population,1,-999,-999,8.9,8.4,9.4,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,140200,17031140200,1714000,Chicago,Diabetes,6,total population,1,-999,-999,9.1,8.8,9.4,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,140301,17031140301,1714000,Chicago,Diabetes,6,total population,1,-999,-999,10.9,10.2,11.6,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,140302,17031140302,1714000,Chicago,Diabetes,6,total population,1,-999,-999,9.9,9.4,10.4,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,140400,17031140400,1714000,Chicago,Diabetes,6,total population,1,-999,-999,9,8.5,9.5,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,140500,17031140500,1714000,Chicago,Diabetes,6,total population,1,-999,-999,9.3,9,9.6,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,140601,17031140601,1714000,Chicago,Diabetes,6,total population,1,-999,-999,10.9,10.4,11.4,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,140602,17031140602,1714000,Chicago,Diabetes,6,total population,1,-999,-999,9.1,8.6,9.6,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,140701,17031140701,1714000,Chicago,Diabetes,6,total population,1,-999,-999,7.4,7,7.8,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,140702,17031140702,1714000,Chicago,Diabetes,6,total population,1,-999,-999,8.8,8.3,9.3,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,140800,17031140800,1714000,Chicago,Diabetes,6,total population,1,-999,-999,7.4,7.1,7.7,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,150200,17031150200,1714000,Chicago,Diabetes,6,total population,1,-999,-999,8.2,7.8,8.6,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,150300,17031150300,1714000,Chicago,Diabetes,6,total population,1,-999,-999,7.9,7.6,8.2,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,150401,17031150401,1714000,Chicago,Diabetes,6,total population,1,-999,-999,8.5,8,9,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,150402,17031150402,1714000,Chicago,Diabetes,6,total population,1,-999,-999,8.4,7.9,8.9,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,150501,17031150501,1714000,Chicago,Diabetes,6,total population,1,-999,-999,8.4,7.9,8.9,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,150502,17031150502,1714000,Chicago,Diabetes,6,total population,1,-999,-999,9.7,9.1,10.3,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,150600,17031150600,1714000,Chicago,Diabetes,6,total population,1,-999,-999,8.3,7.8,8.8,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,150700,17031150700,1714000,Chicago,Diabetes,6,total population,1,-999,-999,9.4,9,9.8,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,150800,17031150800,1714000,Chicago,Diabetes,6,total population,1,-999,-999,8.7,8.2,9.2,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,151001,17031151001,1714000,Chicago,Diabetes,6,total population,1,-999,-999,9.6,9.1,10.1,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,151002,17031151002,1714000,Chicago,Diabetes,6,total population,1,-999,-999,9.6,9.1,10.1,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,151100,17031151100,1714000,Chicago,Diabetes,6,total population,1,-999,-999,10.3,9.7,10.9,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,151200,17031151200,1714000,Chicago,Diabetes,6,total population,1,-999,-999,9.7,9.2,10.2,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,160100,17031160100,1714000,Chicago,Diabetes,6,total population,1,-999,-999,8.3,7.8,8.8,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,160200,17031160200,1714000,Chicago,Diabetes,6,total population,1,-999,-999,7,6.7,7.3,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,160300,17031160300,1714000,Chicago,Diabetes,6,total population,1,-999,-999,7.5,7.1,7.9,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,160400,17031160400,1714000,Chicago,Diabetes,6,total population,1,-999,-999,8.2,7.8,8.6,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,160501,17031160501,1714000,Chicago,Diabetes,6,total population,1,-999,-999,9.1,8.6,9.6,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,160502,17031160502,1714000,Chicago,Diabetes,6,total population,1,-999,-999,8.9,8.4,9.4,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,160601,17031160601,1714000,Chicago,Diabetes,6,total population,1,-999,-999,6.8,6.4,7.2,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,160602,17031160602,1714000,Chicago,Diabetes,6,total population,1,-999,-999,7.4,7,7.8,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,160700,17031160700,1714000,Chicago,Diabetes,6,total population,1,-999,-999,9.2,8.7,9.7,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,160800,17031160800,1714000,Chicago,Diabetes,6,total population,1,-999,-999,8.1,7.7,8.5,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,160900,17031160900,1714000,Chicago,Diabetes,6,total population,1,-999,-999,7.3,7,7.6,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,161000,17031161000,1714000,Chicago,Diabetes,6,total population,1,-999,-999,6.4,5.9,6.9,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,161100,17031161100,1714000,Chicago,Diabetes,6,total population,1,-999,-999,6.4,5.9,6.9,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,161200,17031161200,1714000,Chicago,Diabetes,6,total population,1,-999,-999,9.1,8.6,9.6,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,161300,17031161300,1714000,Chicago,Diabetes,6,total population,1,-999,-999,9.9,9.4,10.4,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,170100,17031170100,1714000,Chicago,Diabetes,6,total population,1,-999,-999,13.2,12.1,14.3,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,170200,17031170200,1714000,Chicago,Diabetes,6,total population,1,-999,-999,8.4,7.9,8.9,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,170300,17031170300,1714000,Chicago,Diabetes,6,total population,1,-999,-999,9,8.4,9.6,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,170400,17031170400,1714000,Chicago,Diabetes,6,total population,1,-999,-999,9.1,8.5,9.7,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,170500,17031170500,1714000,Chicago,Diabetes,6,total population,1,-999,-999,8.2,7.6,8.8,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,170600,17031170600,1714000,Chicago,Diabetes,6,total population,1,-999,-999,8.8,8.3,9.3,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,170700,17031170700,1714000,Chicago,Diabetes,6,total population,1,-999,-999,8.3,7.7,8.9,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,170800,17031170800,1714000,Chicago,Diabetes,6,total population,1,-999,-999,8.7,8.2,9.2,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,170900,17031170900,1714000,Chicago,Diabetes,6,total population,1,-999,-999,9.7,9.2,10.2,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,171000,17031171000,1714000,Chicago,Diabetes,6,total population,1,-999,-999,9.5,8.9,10.1,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,171100,17031171100,1714000,Chicago,Diabetes,6,total population,1,-999,-999,8.3,7.8,8.8,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,180100,17031180100,1714000,Chicago,Diabetes,6,total population,1,-999,-999,10.2,9.8,10.6,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,190100,17031190100,1714000,Chicago,Diabetes,6,total population,1,-999,-999,11.9,11.3,12.5,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,190200,17031190200,1714000,Chicago,Diabetes,6,total population,1,-999,-999,10.2,9.6,10.8,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,190300,17031190300,1714000,Chicago,Diabetes,6,total population,1,-999,-999,10.7,10.2,11.2,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,190401,17031190401,1714000,Chicago,Diabetes,6,total population,1,-999,-999,10.9,10.5,11.3,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,190402,17031190402,1714000,Chicago,Diabetes,6,total population,1,-999,-999,10.6,10.1,11.1,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,190601,17031190601,1714000,Chicago,Diabetes,6,total population,1,-999,-999,10,9.5,10.5,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,190602,17031190602,1714000,Chicago,Diabetes,6,total population,1,-999,-999,10.6,10,11.2,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,190701,17031190701,1714000,Chicago,Diabetes,6,total population,1,-999,-999,11.6,11,12.2,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,190702,17031190702,1714000,Chicago,Diabetes,6,total population,1,-999,-999,11.8,11.1,12.5,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,190800,17031190800,1714000,Chicago,Diabetes,6,total population,1,-999,-999,11.2,10.5,11.9,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,190900,17031190900,1714000,Chicago,Diabetes,6,total population,1,-999,-999,13,12.4,13.6,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,191000,17031191000,1714000,Chicago,Diabetes,6,total population,1,-999,-999,11.4,10.7,12.1,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,191100,17031191100,1714000,Chicago,Diabetes,6,total population,1,-999,-999,10.6,10,11.2,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,191200,17031191200,1714000,Chicago,Diabetes,6,total population,1,-999,-999,10.5,9.9,11.1,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,191301,17031191301,1714000,Chicago,Diabetes,6,total population,1,-999,-999,11.1,10.6,11.6,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,191302,17031191302,1714000,Chicago,Diabetes,6,total population,1,-999,-999,11,10.5,11.5,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,200100,17031200100,1714000,Chicago,Diabetes,6,total population,1,-999,-999,10.7,10.1,11.3,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,200200,17031200200,1714000,Chicago,Diabetes,6,total population,1,-999,-999,11.8,11.1,12.5,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,200300,17031200300,1714000,Chicago,Diabetes,6,total population,1,-999,-999,12.6,11.8,13.4,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,200401,17031200401,1714000,Chicago,Diabetes,6,total population,1,-999,-999,12.5,11.8,13.2,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,200402,17031200402,1714000,Chicago,Diabetes,6,total population,1,-999,-999,10.3,9.5,11.1,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,210100,17031210100,1714000,Chicago,Diabetes,6,total population,1,-999,-999,7.8,7.3,8.3,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,210400,17031210400,1714000,Chicago,Diabetes,6,total population,1,-999,-999,10.8,10.1,11.5,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,210501,17031210501,1714000,Chicago,Diabetes,6,total population,1,-999,-999,10,9.4,10.6,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,210502,17031210502,1714000,Chicago,Diabetes,6,total population,1,-999,-999,10.6,10.1,11.1,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,210601,17031210601,1714000,Chicago,Diabetes,6,total population,1,-999,-999,8.8,8.2,9.4,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,210602,17031210602,1714000,Chicago,Diabetes,6,total population,1,-999,-999,8.6,8.1,9.1,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,210700,17031210700,1714000,Chicago,Diabetes,6,total population,1,-999,-999,8.8,8.3,9.3,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,210800,17031210800,1714000,Chicago,Diabetes,6,total population,1,-999,-999,6.9,6.4,7.4,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,210900,17031210900,1714000,Chicago,Diabetes,6,total population,1,-999,-999,7.5,7.2,7.8,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,220300,17031220300,1714000,Chicago,Diabetes,6,total population,1,-999,-999,5.6,5.3,5.9,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,220400,17031220400,1714000,Chicago,Diabetes,6,total population,1,-999,-999,5.9,5.6,6.2,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,220500,17031220500,1714000,Chicago,Diabetes,6,total population,1,-999,-999,4.8,4.5,5.1,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,220601,17031220601,1714000,Chicago,Diabetes,6,total population,1,-999,-999,6.7,6.2,7.2,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,220602,17031220602,1714000,Chicago,Diabetes,6,total population,1,-999,-999,6.9,6.4,7.4,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,220701,17031220701,1714000,Chicago,Diabetes,6,total population,1,-999,-999,7.3,6.8,7.8,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,220702,17031220702,1714000,Chicago,Diabetes,6,total population,1,-999,-999,8.2,7.7,8.7,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,220901,17031220901,1714000,Chicago,Diabetes,6,total population,1,-999,-999,12.5,11.7,13.3,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,220902,17031220902,1714000,Chicago,Diabetes,6,total population,1,-999,-999,9.8,9.1,10.5,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,221000,17031221000,1714000,Chicago,Diabetes,6,total population,1,-999,-999,8.5,7.9,9.1,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,221100,17031221100,1714000,Chicago,Diabetes,6,total population,1,-999,-999,9.3,8.7,9.9,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,221200,17031221200,1714000,Chicago,Diabetes,6,total population,1,-999,-999,5.2,4.9,5.5,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,221300,17031221300,1714000,Chicago,Diabetes,6,total population,1,-999,-999,6.7,6.2,7.2,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,221400,17031221400,1714000,Chicago,Diabetes,6,total population,1,-999,-999,6.3,5.8,6.8,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,221500,17031221500,1714000,Chicago,Diabetes,6,total population,1,-999,-999,7.8,7.3,8.3,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,221600,17031221600,1714000,Chicago,Diabetes,6,total population,1,-999,-999,3.8,3.6,4,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,222200,17031222200,1714000,Chicago,Diabetes,6,total population,1,-999,-999,3.3,3.1,3.5,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,222500,17031222500,1714000,Chicago,Diabetes,6,total population,1,-999,-999,7.6,7.1,8.1,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,222600,17031222600,1714000,Chicago,Diabetes,6,total population,1,-999,-999,5.7,5.3,6.1,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,222700,17031222700,1714000,Chicago,Diabetes,6,total population,1,-999,-999,8.6,8,9.2,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,222800,17031222800,1714000,Chicago,Diabetes,6,total population,1,-999,-999,9.6,8.8,10.4,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,222900,17031222900,1714000,Chicago,Diabetes,6,total population,1,-999,-999,10.4,9.7,11.1,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,230100,17031230100,1714000,Chicago,Diabetes,6,total population,1,-999,-999,9.8,9.1,10.5,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,230200,17031230200,1714000,Chicago,Diabetes,6,total population,1,-999,-999,11.5,10.7,12.3,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,230300,17031230300,1714000,Chicago,Diabetes,6,total population,1,-999,-999,10.7,10,11.4,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,230400,17031230400,1714000,Chicago,Diabetes,6,total population,1,-999,-999,10.4,9.7,11.1,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,230500,17031230500,1714000,Chicago,Diabetes,6,total population,1,-999,-999,16,15.1,16.9,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,230600,17031230600,1714000,Chicago,Diabetes,6,total population,1,-999,-999,12.6,12.1,13.1,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,230700,17031230700,1714000,Chicago,Diabetes,6,total population,1,-999,-999,12.6,12,13.2,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,230800,17031230800,1714000,Chicago,Diabetes,6,total population,1,-999,-999,11.8,11.1,12.5,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,230900,17031230900,1714000,Chicago,Diabetes,6,total population,1,-999,-999,11.1,10.5,11.7,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,231100,17031231100,1714000,Chicago,Diabetes,6,total population,1,-999,-999,15.5,14.7,16.3,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,231200,17031231200,1714000,Chicago,Diabetes,6,total population,1,-999,-999,15.2,14.4,16,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,231500,17031231500,1714000,Chicago,Diabetes,6,total population,1,-999,-999,18.2,17.2,19.2,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,240200,17031240200,1714000,Chicago,Diabetes,6,total population,1,-999,-999,4.8,4.5,5.1,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,240300,17031240300,1714000,Chicago,Diabetes,6,total population,1,-999,-999,3.5,3.2,3.8,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,240500,17031240500,1714000,Chicago,Diabetes,6,total population,1,-999,-999,2.1,2,2.2,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,240600,17031240600,1714000,Chicago,Diabetes,6,total population,1,-999,-999,4.9,4.6,5.2,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,240700,17031240700,1714000,Chicago,Diabetes,6,total population,1,-999,-999,8.2,7.7,8.7,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,240800,17031240800,1714000,Chicago,Diabetes,6,total population,1,-999,-999,9.5,8.8,10.2,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,240900,17031240900,1714000,Chicago,Diabetes,6,total population,1,-999,-999,11.5,11,12,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,241000,17031241000,1714000,Chicago,Diabetes,6,total population,1,-999,-999,10.1,9.3,10.9,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,241100,17031241100,1714000,Chicago,Diabetes,6,total population,1,-999,-999,5.8,5.5,6.1,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,241200,17031241200,1714000,Chicago,Diabetes,6,total population,1,-999,-999,5.7,5.4,6,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,241300,17031241300,1714000,Chicago,Diabetes,6,total population,1,-999,-999,4.4,4.1,4.7,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,241400,17031241400,1714000,Chicago,Diabetes,6,total population,1,-999,-999,4.1,3.9,4.3,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,241500,17031241500,1714000,Chicago,Diabetes,6,total population,1,-999,-999,3,2.8,3.2,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,241600,17031241600,1714000,Chicago,Diabetes,6,total population,1,-999,-999,3.5,3.3,3.7,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,242000,17031242000,1714000,Chicago,Diabetes,6,total population,1,-999,-999,7.2,6.9,7.5,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,242100,17031242100,1714000,Chicago,Diabetes,6,total population,1,-999,-999,3.4,3.2,3.6,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,242200,17031242200,1714000,Chicago,Diabetes,6,total population,1,-999,-999,3.3,3.1,3.5,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,242300,17031242300,1714000,Chicago,Diabetes,6,total population,1,-999,-999,3.6,3.4,3.8,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,242400,17031242400,1714000,Chicago,Diabetes,6,total population,1,-999,-999,4.7,4.3,5.1,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,242500,17031242500,1714000,Chicago,Diabetes,6,total population,1,-999,-999,6.3,6,6.6,"2018, 1 Year Modeled Estimate",11/1/22,tract,13.1,
