state_abbr,state_fips,county_fips,county_name,tract_code,stcotr_fips,stpl_fips,city_name,metric_name,metric_number,group_name,group_number,num,denom,est,lci,uci,data_yr_type,date_export,geo_level,version,suggested_citation
IL,17,31,Cook County,100400,17031100400,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,28.9,27.9,29.9,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,100500,17031100500,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,29.2,28.4,30,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,100600,17031100600,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,29.9,28.9,30.9,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,100700,17031100700,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,31.1,30,32.2,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,110100,17031110100,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,28.5,27.5,29.5,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,110200,17031110200,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,28,27,29,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,110300,17031110300,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,29.8,28.8,30.8,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,110400,17031110400,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,28.4,27.4,29.4,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,110501,17031110501,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,26.5,25.7,27.3,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,110502,17031110502,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,26.2,25.4,27,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,120100,17031120100,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,28.3,27.1,29.5,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,120200,17031120200,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,29.2,28,30.4,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,120300,17031120300,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,27.7,26.7,28.7,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,120400,17031120400,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,28,27.2,28.8,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,130100,17031130100,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,40.2,39.4,41,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,130200,17031130200,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,28.1,27.3,28.9,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,130300,17031130300,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,27.7,26.9,28.5,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,140100,17031140100,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,23.7,23,24.4,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,140200,17031140200,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,22.3,21.8,22.8,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,140301,17031140301,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,26.2,25.4,27,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,140302,17031140302,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,27.4,26.7,28.1,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,140400,17031140400,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,27.4,26.7,28.1,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,140500,17031140500,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,25.2,24.7,25.7,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,140601,17031140601,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,25.7,25,26.4,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,140602,17031140602,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,23.4,22.7,24.1,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,140701,17031140701,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,20.8,20.2,21.4,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,140702,17031140702,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,23.7,22.9,24.5,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,140800,17031140800,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,23.2,22.6,23.8,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,150200,17031150200,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,26.2,25.6,26.8,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,150300,17031150300,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,27.1,26.5,27.7,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,150401,17031150401,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,28.1,27.2,29,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,150402,17031150402,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,26.5,25.7,27.3,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,150501,17031150501,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,28.2,27.2,29.2,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,150502,17031150502,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,28.5,27.6,29.4,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,150600,17031150600,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,25.4,24.6,26.2,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,150700,17031150700,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,27.3,26.7,27.9,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,150800,17031150800,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,25.2,24.4,26,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,151001,17031151001,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,27.3,26.5,28.1,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,151002,17031151002,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,25.8,25,26.6,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,151100,17031151100,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,28.7,27.9,29.5,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,151200,17031151200,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,28.9,28.1,29.7,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,160100,17031160100,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,26.8,25.9,27.7,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,160200,17031160200,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,24.9,24.2,25.6,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,160300,17031160300,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,25.3,24.5,26.1,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,160400,17031160400,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,24.9,24.3,25.5,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,160501,17031160501,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,24,23.2,24.8,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,160502,17031160502,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,23.5,22.8,24.2,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,160601,17031160601,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,21.4,20.6,22.2,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,160602,17031160602,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,23.2,22.5,23.9,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,160700,17031160700,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,27.1,26.3,27.9,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,160800,17031160800,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,23.3,22.6,24,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,160900,17031160900,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,25,24.4,25.6,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,161000,17031161000,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,23.7,22.9,24.5,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,161100,17031161100,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,23.3,22.4,24.2,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,161200,17031161200,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,25,24.2,25.8,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,161300,17031161300,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,27.3,26.6,28,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,170100,17031170100,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,41.4,39.7,43.1,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,170200,17031170200,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,27.4,26.6,28.2,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,170300,17031170300,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,28.9,27.9,29.9,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,170400,17031170400,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,29.6,28.7,30.5,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,170500,17031170500,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,28.4,27.4,29.4,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,170600,17031170600,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,30.1,29.1,31.1,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,170700,17031170700,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,28.5,27.5,29.5,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,170800,17031170800,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,28.4,27.5,29.3,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,170900,17031170900,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,29.5,28.7,30.3,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,171000,17031171000,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,29.8,28.9,30.7,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,171100,17031171100,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,26.4,25.5,27.3,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,180100,17031180100,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,29.4,28.9,29.9,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,190100,17031190100,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,29.3,28.5,30.1,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,190200,17031190200,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,26.7,25.9,27.5,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,190300,17031190300,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,28.3,27.5,29.1,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,190401,17031190401,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,27.8,27.3,28.3,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,190402,17031190402,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,28.5,27.8,29.2,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,190601,17031190601,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,25.6,24.8,26.4,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,190602,17031190602,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,27.7,26.9,28.5,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,190701,17031190701,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,25.7,24.9,26.5,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,190702,17031190702,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,27.7,26.9,28.5,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,190800,17031190800,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,27,26.2,27.8,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,190900,17031190900,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,30.5,29.7,31.3,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,191000,17031191000,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,26.7,25.8,27.6,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,191100,17031191100,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,26.2,25.4,27,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,191200,17031191200,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,25.4,24.6,26.2,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,191301,17031191301,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,29,28.4,29.6,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,191302,17031191302,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,26.9,26.3,27.5,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,200100,17031200100,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,26.3,25.5,27.1,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,200200,17031200200,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,27.2,26.4,28,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,200300,17031200300,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,28.1,27.3,28.9,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,200401,17031200401,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,28,27.1,28.9,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,200402,17031200402,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,26,25,27,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,210100,17031210100,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,22.9,22.1,23.7,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,210400,17031210400,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,27.2,26.3,28.1,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,210501,17031210501,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,27.6,26.8,28.4,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,210502,17031210502,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,28.4,27.6,29.2,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,210601,17031210601,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,23.6,22.8,24.4,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,210602,17031210602,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,22.8,22,23.6,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,210700,17031210700,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,24.1,23.3,24.9,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,210800,17031210800,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,19.7,19,20.4,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,210900,17031210900,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,22.9,22.4,23.4,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,220300,17031220300,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,19.2,18.5,19.9,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,220400,17031220400,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,19.7,19,20.4,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,220500,17031220500,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,17,16.4,17.6,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,220601,17031220601,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,21.8,21,22.6,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,220602,17031220602,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,21.3,20.6,22,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,220701,17031220701,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,20.5,19.7,21.3,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,220702,17031220702,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,22.6,21.8,23.4,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,220901,17031220901,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,29.6,28.6,30.6,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,220902,17031220902,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,24.9,24.1,25.7,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,221000,17031221000,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,22.7,21.8,23.6,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,221100,17031221100,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,25,24.2,25.8,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,221200,17031221200,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,19,18.2,19.8,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,221300,17031221300,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,19.2,18.4,20,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,221400,17031221400,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,19.6,18.8,20.4,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,221500,17031221500,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,23.7,22.9,24.5,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,221600,17031221600,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,15.8,15.2,16.4,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,222200,17031222200,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,14.1,13.5,14.7,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,222500,17031222500,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,22.2,21.4,23,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,222600,17031222600,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,19.4,18.7,20.1,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,222700,17031222700,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,24.4,23.6,25.2,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,222800,17031222800,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,24.3,23.4,25.2,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,222900,17031222900,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,24.3,23.5,25.1,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,230100,17031230100,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,26.2,25.4,27,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,230200,17031230200,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,27.5,26.7,28.3,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,230300,17031230300,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,25.6,24.7,26.5,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,230400,17031230400,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,25,24.1,25.9,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,230500,17031230500,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,31.5,30.5,32.5,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,230600,17031230600,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,32.1,31.5,32.7,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,230700,17031230700,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,28.6,27.9,29.3,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,230800,17031230800,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,26.3,25.4,27.2,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,230900,17031230900,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,28,27.1,28.9,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,231100,17031231100,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,39.2,38.3,40.1,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,231200,17031231200,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,39,38,40,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,231500,17031231500,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,47.3,46.3,48.3,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,240200,17031240200,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,18.7,17.9,19.5,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,240300,17031240300,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,15.4,14.8,16,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,240500,17031240500,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,11.2,10.6,11.8,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,240600,17031240600,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,17.5,16.7,18.3,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,240700,17031240700,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,22.6,21.8,23.4,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,240800,17031240800,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,25.3,24.4,26.2,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,240900,17031240900,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,27.4,26.8,28,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,241000,17031241000,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,27.4,26.6,28.2,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,241100,17031241100,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,19.6,18.9,20.3,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,241200,17031241200,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,19.3,18.8,19.8,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,241300,17031241300,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,17.6,16.9,18.3,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,241400,17031241400,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,16,15.3,16.7,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,241500,17031241500,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,13.1,12.5,13.7,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,241600,17031241600,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,14.2,13.5,14.9,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,242000,17031242000,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,24,23.3,24.7,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,242100,17031242100,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,14.2,13.6,14.8,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,242200,17031242200,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,14.2,13.5,14.9,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
IL,17,31,Cook County,242300,17031242300,1714000,Chicago,High blood pressure,9,total population,1,-999,-999,15.9,15.4,16.4,"2017, 1 Year Modeled Estimate",11/1/22,tract,13.1,
